-118.0942,33.7639
-119.9044,36.2397
-117.3647,34.5953
-116.5533,33.9114
-117.1701,33.7393
-115.4515,35.5356
-115.4686,35.5561
-115.4825,35.5808
-119.578,36.547
-119.5919,35.2956
-118.3147,34.1775
-121.8683,38.2216
-116.9444,32.5672
-119.0298,35.4837
-121.3867,38.088
-118.2248,33.7641
-121.9319,37.425
-121.8708,38.03
-118.3153,34.1788
-119.7399,36.6894
-118.2219,33.9983
-119.2511,34.2072
-121.6049,37.7965
-121.7651,38.0171
-119.2478,34.2054
-121.7439,37.2169
-120.5797,36.654
-117.5604,34.0054
-117.1664,32.8769
-121.7775,36.8042
-117.2408,34.0836
-121.3871,38.088
-115.498,33.2432
-117.111,33.359
-119.1689,34.1292
-116.9153,32.5733
-117.118,33.1192
-120.5833,36.6513
-118.844,34.9556
-116.9178,32.5739
-122.4253,40.5083
-121.116,37.7315
-117.4528,33.9636
-121.7901,38.0145
-121.3823,38.7926
-122.1326,37.6341
-121.399,38.5306
-121.4735,38.511
-120.8679,35.9515
-120.8405,35.9359
-118.4258,33.9175
-116.5722,33.9366
-119.585,35.2097
-121.4906,37.7107
-118.3903,34.2481
-117.9425,34.0078
-120.8956,37.4878
-122.076,38.2282
-121.0172,37.6528
-121.6397,39.1365
-105.0018,39.6692
-104.68,39.7436
-103.631,40.2415
-104.9648,39.8078
-104.5747,38.2081
-107.5912,40.4627
-104.8742,40.2461
-104.6875,38.5569
-104.6817,39.9414
-104.7069,38.6281
-107.185,40.4856
-104.7745,40.0979
-102.6148,38.0921
-103.7005,39.2038
-103.679,40.2201
-104.8331,38.8244
-108.5083,38.2387
-103.6803,40.2217
-104.533,38.322
-105.0206,40.8611
-104.7056,38.6306
-104.5947,40.0911
-104.8819,40.0914
-105.202,40.0195
-105.202,40.0197
-105.0169,39.7369
-72.834,41.4485
-73.1844,41.1692
-73.1843,41.1706
-72.6925,41.7639
-73.1092,41.2083
-72.597,41.5526
-71.8947,41.8736
-72.5793,41.5544
-73.1,41.2239
-72.1019,41.4281
-72.9042,41.2836
-72.8358,41.4486
-73.0416,41.5444
-75.5033,39.7372
-75.4999,39.1882
-75.5072,39.7436
-75.2341,38.5857
-75.5455,39.1748
-75.5461,39.1467
-75.5466,39.15
-75.6246,39.2798
-82.7887,28.1844
-84.4,30.4522
-81.8059,28.0534
-82.4231,27.9072
-82.4036,27.7944
-81.9486,30.3206
-81.9256,28.0809
-81.533,28.2764
-80.7642,28.4694
-81.9238,28.0491
-87.2289,30.5661
-82.7003,28.9594
-81.1686,28.4836
-81.3319,28.9047
-82.3883,29.7586
-82.3964,29.7675
-81.7831,26.6967
-81.5164,30.1603
-81.9636,27.6364
-81.8694,27.7886
-80.7825,28.4933
-81.5486,28.2628
-81.6236,30.3644
-82.3219,29.6467
-85.7003,30.2689
-80.1983,26.0681
-82.3456,27.6058
-80.5628,27.0536
-81.9625,27.6417
-81.8775,27.8489
-81.5525,30.4172
-80.7947,28.3661
-81.8253,27.8708
-81.4119,28.4422
-81.0978,28.1289
-81.8083,28.0525
-82.6012,27.8613
-81.9897,27.7286
-80.1253,26.0856
-82.1892,28.3744
-81.5803,28.4272
-80.0528,26.7653
-84.2014,30.1619
-81.3256,28.8419
-87.115,30.5661
-81.6339,29.7333
-82.5591,28.3665
-81.5508,30.4311
-81.1675,28.4881
-81.7342,24.5636
-81.85,27.7447
-80.0678,26.6125
-80.3775,27.3839
-80.3308,25.4356
-82.3486,29.6397
-81.9236,27.5242
-80.3747,26.6986
-82.8608,33.1189
-84.1114,31.5492
-84.0819,31.3869
-84.9192,34.1256
-85.0387,33.407
-83.3972,34.0386
-83.6996,33.8376
-84.3059,32.911
-81.2842,32.2792
-85.3456,34.2533
-82.8207,34.3387
-84.9912,33.3577
-84.475,33.8244
-83.6954,33.8122
-81.1683,32.3558
-81.1828,32.3478
-83.6036,32.4853
-83.5831,32.5806
-83.8072,33.0583
-85.2769,33.9486
-83.8464,32.9856
-84.0814,31.3869
-84.6917,32.5892
-84.9996,33.3516
-84.9182,34.7094
-83.6969,33.8147
-85.0345,33.4124
-85.0399,33.4082
-85.0373,33.4063
-82.9803,33.0917
-84.8986,33.4622
-93.6069,42.0247
-91.1168,40.7412
-93.5828,42.0269
-90.6527,42.506
-95.2569,43.1606
-93.2922,43.094
-94.9189,41.5131
-96.3797,42.3251
-96.3622,42.3022
-93.5283,41.5563
-91.1672,43.3359
-93.2046,43.2481
-91.0936,41.3153
-92.87,42.04
-90.2345,41.8081
-91.0569,41.3917
-92.5556,41.0961
-93.5242,41.5572
-91.6386,41.9439
-90.4483,41.5404
-92.4394,42.5267
-92.8627,42.0472
-95.8408,41.18
-115.6671,43.147
-115.7328,43.1794
-116.8181,43.9046
-116.869,47.8034
-116.9214,47.7861
-90.4362,39.5697
-88.2265,41.8151
-89.855,38.205
-87.5563,41.6835
-89.4031,39.0586
-90.2802,41.7146
-87.6187,41.4297
-89.6011,39.7539
-89.9841,40.4663
-89.6631,40.5958
-88.2445,41.9997
-88.1236,41.4388
-88.8589,39.1025
-88.3987,40.4705
-88.5986,40.1083
-89.5119,37.6578
-90.0775,40.2797
-89.3136,41.3017
-88.7594,39.2242
-89.5888,39.8233
-88.125,41.4947
-88.8606,37.2103
-88.2581,41.4797
-89.4964,39.5906
-89.0128,38.7619
-87.7515,41.4426
-89.4054,41.8287
-87.9437,41.3937
-88.8658,37.2175
-88.955,37.6206
-89.6067,41.7749
-88.2778,38.9361
-89.3467,38.1114
-89.6786,40.5408
-89.667,38.2792
-88.5392,38.6996
-89.1025,42.2403
-89.1014,42.2383
-88.2397,42.0931
-88.4772,39.2794
-87.5449,41.7181
-87.6539,40.1063
-87.7528,41.4405
-90.1764,38.6642
-87.8133,42.3833
-88.0626,41.6334
-87.895,42.4776
-87.715,37.9053
-85.7389,40.0529
-87.1225,41.6433
-87.4272,39.9239
-85.4192,38.7383
-87.2472,38.8067
-87.3267,37.91
-86.2439,39.9022
-87.7661,38.3722
-85.5039,39.9528
-86.4511,38.8003
-86.1975,39.7119
-87.2525,38.5267
-84.8667,39.0913
-87.5108,39.0694
-86.9097,41.7203
-85.3057,40.6206
-85.9714,40.0969
-85.8381,38.2636
-87.0239,41.2175
-84.9665,39.8383
-87.0372,37.9256
-87.5103,39.3922
-87.445,39.9208
-87.4262,39.5326
-87.2931,38.6716
-84.8953,39.8028
-87.4778,41.6739
-87.0128,39.0717
-95.4586,37.6953
-100.7619,37.1611
-95.6076,37.0456
-96.9619,37.2376
-96.0651,38.4464
-99.9497,37.7328
-100.8956,37.9703
-97.5217,37.7903
-98.8689,38.41
-100.9725,37.9306
-96.1153,39.2825
-94.6389,38.3472
-95.2692,39.0072
-97.61,38.3864
-97.4131,37.5956
-94.6958,39.1714
-94.9042,38.5325
-94.6405,39.1486
-94.6986,37.0719
-95.5669,39.0522
-94.985,38.7878
-82.6176,38.1707
-85.4133,38.3902
-85.8894,38.1828
-86.7917,37.9628
-87.0803,37.4497
-84.7139,37.7889
-84.8511,38.9031
-87.0597,37.7958
-85.035,38.7497
-83.8175,38.7
-87.5028,37.6472
-84.5917,37
-88.3958,37.0286
-85.91,38.0531
-85.8453,38.2147
-88.6161,37.0339
-86.9783,37.2608
-87.5006,37.6467
-82.6042,38.1933
-87.5033,37.6467
-88.775,37.1517
-84.1025,37.8824
-85.4117,38.5847
-92.4112,30.4284
-93.7611,32.5181
-92.5994,30.2825
-91.3525,30.6736
-91.3669,30.7261
-92.7167,31.395
-93.3458,30.1603
-91.065,30.2292
-92.2606,30.8442
-92.0476,30.2368
-93.5692,32.0306
-91.9923,30.1694
-90.7222,29.5808
-91.193,29.6913
-93.9597,32.7047
-90.4611,30.0033
-91.1875,30.4903
-90.1458,29.9472
-92.0697,32.7056
-92.0192,32.6914
-91.2392,30.3215
-93.2826,30.221
-93.2917,30.2861
-92.0792,32.7047
-92.0433,30.2554
-90.4575,29.9861
-91.5427,29.8223
-90.4758,29.9994
-71.4529,42.1113
-71.5172,42.0575
-71.4833,42.0925
-72.6478,42.0476
-71.1914,41.7125
-70.5097,41.7694
-71.1061,41.8653
-70.9989,41.6728
-71.1239,41.8312
-70.9653,42.2417
-71.0792,42.3633
-72.5292,42.156
-71.5122,42.1292
-72.0152,42.1127
-71.0667,42.3917
-70.9672,42.235
-71.3133,42.6308
-72.5958,42.0956
-76.5383,39.1792
-76.8678,38.6681
-76.365,39.3269
-76.8919,38.5686
-76.6861,38.5444
-77.4644,39.2086
-76.6042,39.2661
-76.5268,39.1781
-76.9767,38.3592
-76.2208,39.4422
-76.1606,39.7183
-75.8208,38.4878
-70.2403,44.5047
-68.8033,44.5739
-68.7106,44.8236
-70.5219,44.5303
-70.3772,43.6576
-70.1569,43.75
-86.0853,42.7553
-84.8261,45.0624
-82.4945,42.7748
-82.4818,42.774
-83.8431,43.6425
-83.154,42.3026
-83.1019,42.2947
-84.5586,42.7183
-84.755,42.0317
-84.6572,42.6919
-82.6964,43.1056
-86.0925,42.793
-86.2342,43.0722
-86.2036,42.9103
-84.3767,42.2488
-86.1133,42.7956
-85.4922,42.2797
-85.2019,44.6889
-84.5518,42.7197
-84.7332,45.0291
-86.4247,43.94
-83.3461,41.8917
-86.2925,42.3231
-87.395,46.5789
-84.8429,43.1864
-83.1131,42.2733
-87.3917,46.5314
-82.4719,42.7642
-83.5318,42.167
-83.1811,42.1236
-83.1453,42.2081
-85.9988,42.82
-92.7786,45.03
-95.5604,45.2996
-93.2501,44.8108
-93.4315,44.7855
-93.6531,47.2603
-93.2081,45.601
-92.9147,44.5364
-92.4908,44.0322
-92.9119,44.7956
-93.5542,45.2958
-93.2894,44.3353
-94.7074,43.6728
-92.1531,46.7356
-93.1075,44.9331
-96.0428,46.29
-94.35,44.8889
-94.8415,43.7984
-92.1619,47.5306
-94.0099,44.1965
-93.5808,44.795
-92.6819,43.7997
-93.2753,45.0203
-93.8958,45.3792
-95.1297,47.5444
-90.9111,47.5314
-94.5913,37.3596
-91.5369,39.3092
-94.3261,39.0919
-92.3175,38.9658
-92.2633,39.0183
-94.3006,38.7931
-94.1041,37.1385
-89.8397,36.8678
-94.4778,39.1306
-93.9983,38.7538
-94.98,39.4472
-93.2592,37.1086
-93.3892,37.1519
-90.8361,38.5583
-94.8773,39.7246
-93.1709,37.2479
-90.3358,38.4017
-93.9331,38.3108
-89.5617,36.5147
-94.7913,40.2877
-91.2295,39.3531
-90.2625,38.1306
-94.1861,39.1778
-89.6209,36.8791
-90.2917,38.9158
-94.4824,38.6803
-90.1779,36.5852
-94.614,37.0659
-92.6392,39.5531
-89.2039,33.3806
-89.6758,33.0142
-89.9272,34.3345
-90.9306,32.2831
-88.2717,33.6464
-88.492,30.34
-89.4201,33.2881
-90.5621,34.183
-88.5574,30.5335
-88.7574,32.6538
-91.1181,33.3503
-90.2169,32.3781
-88.6057,32.7976
-89.2017,34.8358
-89.2992,31.5289
-89.3933,31.2194
-89.2183,33.3761
-90.2125,32.3564
-89.9468,31.6004
-90.039,34.9939
-89.4131,31.9842
-89.0265,30.4408
-106.614,45.8831
-104.3919,48.2104
-104.74,47.0539
-107.6,45.7578
-104.1569,47.6788
-112.8755,46.1066
-82.5431,35.4714
-80.0603,36.2811
-80.3767,35.7133
-81.4161,35.1706
-81.7594,35.22
-77.17,35.1285
-79.7208,36.4862
-77.7542,36.0378
-81.0122,35.1897
-78.0875,35.3775
-77.9864,34.2824
-81.0347,35.4317
-80.9658,35.5975
-78.8917,36.5278
-78.6407,34.6474
-78.9968,34.59
-79.9208,34.9708
-79.7367,34.8422
-80.6019,35.7325
-79.7444,34.8422
-79.8297,36.3297
-77.6594,36.4525
-79.0731,36.4833
-101.8344,47.3714
-101.1567,47.3761
-101.8139,47.2217
-101.3194,47.2819
-103.5783,47.7966
-101.2139,47.0664
-103.9528,48.2325
-100.8839,46.8669
-98.5,46.925
-101.3314,47.2872
-96.8067,40.3286
-98.3269,40.9228
-99.7005,40.6941
-95.9667,40.9472
-101.1408,41.0808
-98.3106,40.5806
-96.4619,41.4275
-95.7765,40.6215
-95.9458,41.3297
-98.3481,40.8538
-96.7364,40.7316
-95.9692,41.1706
-96.7842,40.5589
-96.6147,40.9108
-71.1753,44.4719
-71.4251,42.9043
-71.4692,43.1411
-70.7834,43.0974
-70.8044,43.1047
-70.7842,43.0978
-74.6339,39.29
-74.0916,40.6529
-74.1124,40.6553
-74.0244,40.8375
-74.8781,40.0753
-75.1192,39.9175
-75.0201,39.4245
-74.9654,39.3757
-74.3327,40.4586
-75.1592,39.8746
-75.165,40.5661
-75.0347,39.4889
-74.0719,40.7478
-74.1,40.7375
-74.1686,40.0613
-74.2156,40.6322
-74.2097,40.6225
-74.7325,40.1797
-74.13,40.7197
-74.1284,40.7082
-74.3444,40.439
-74.1672,40.0606
-75.4242,39.7661
-74.3497,40.4481
-74.2461,40.5564
-75.0578,39.451
-75.2214,39.8418
-74.3192,40.515
-106.848,32.1134
-108.2153,36.7164
-103.3533,32.7131
-108.082,35.4159
-108.4814,36.69
-103.3095,32.7282
-106.817,34.6178
-108.6975,32.3494
-107.78,32.2983
-103.31,32.7131
-108.5494,32.2363
-106.6019,35.1716
-106.644,35.026
-106.5472,31.8047
-108.4386,36.8006
-106.732,34.6063
-114.9622,36.4178
-114.9228,36.3853
-115.0507,36.0875
-114.9928,35.7867
-119.1319,39.1281
-114.9,36.425
-115.1235,36.2317
-117.1542,40.8831
-114.6364,36.6531
-114.9603,36.4078
-115.034,36.1392
-116.5297,40.7458
-119.525,39.5625
-115.3561,35.6139
-74,40.663
-73.9515,40.768
-75.4417,44.7258
-78.0661,42.5083
-74.2027,40.5915
-73.8964,40.7825
-73.9122,40.7869
-73.8492,42.2728
-78.1592,42.9828
-73.7614,40.6106
-73.7636,42.5905
-73.4994,40.7469
-75.9283,42.1073
-73.9689,41.2044
-73.2933,40.787
-73.9758,40.6994
-72.9403,40.8142
-76.0819,43.0611
-75.6225,43.9842
-73.7433,42.5375
-76.6336,42.6028
-73.9646,41.573
-73.6486,40.6169
-73.9742,40.7281
-73.2931,40.7861
-73.749,42.6296
-73.5683,40.6447
-73.6478,40.8275
-76.9483,42.6789
-73.9147,40.7989
-72.3767,41.1056
-73.9093,40.7988
-78.93,42.97
-73.8125,43.25
-78.4578,42.0875
-76.4965,43.4682
-78.0772,42.6544
-78.9182,42.9671
-76.4508,43.495
-78.7453,43.1622
-74.8928,44.9503
-79.35,42.49
-79.0082,43.0804
-73.9665,40.7168
-73.3417,40.9231
-76.53,43.46
-73.3881,40.7358
-73.9056,40.7881
-73.0786,40.9503
-74.069,40.6188
-73.9451,40.7585
-73.75,42.63
-73.0644,40.8153
-73.9739,41.5711
-79.2417,42.0917
-73.4557,44.7132
-73.8592,42.5744
-72.8664,40.9572
-78.6039,43.3561
-75.6003,43.0803
-76.2246,43.0667
-73.9506,40.7539
-83.6411,41.3989
-82.789,40.7167
-84.1092,41.4077
-82.05,41.5042
-83.4375,41.6925
-80.6486,40.2522
-81.0592,40.6048
-81.8811,40.1842
-83.1778,39.7139
-82.0267,40.0935
-82.7833,38.5731
-81.6571,39.5798
-84.2103,39.7281
-83.1647,41.3781
-82.1158,38.9347
-84.6147,40.0747
-84.5544,39.4099
-83.6939,38.6361
-83.4803,38.6903
-82.1281,38.9161
-84.465,39.4522
-84.8031,39.1131
-83.6406,41.3883
-84.5183,39.3528
-83.4437,41.6679
-84.3386,41.3033
-84.7392,40.9297
-82.3328,39.0839
-84.2106,39.7286
-83.4616,41.4774
-80.6311,40.5308
-84.2286,38.8689
-81.7172,39.5314
-82.2633,41.4297
-84.4611,39.4492
-98.23,35.0847
-97.1252,36.8138
-95.2756,36.2206
-98.3244,34.5431
-95.2889,36.1906
-95.9346,35.9833
-97.1789,35.5089
-95.3206,34.0158
-97.5896,35.2979
-99.2208,36.4375
-95.2847,35.7617
-97.6733,35.4711
-95.7008,36.4317
-95.6967,36.0119
-97.0868,36.7205
-97.2242,35.6853
-95.9567,35.9978
-96.7242,34.9678
-97.0527,36.4537
-98.3524,35.1009
-97.655,35.7422
-95.9349,34.6831
-95.9917,36.1125
-119.8056,45.6933
-119.8131,45.699
-119.6744,45.8486
-119.37,45.8042
-119.3117,45.7931
-121.8112,42.174
-121.8144,42.1727
-123.1717,46.1792
-79.7678,40.5447
-79.7669,40.5456
-79.8388,39.7475
-79.3503,40.6383
-75.3147,40.6175
-80.42,40.6344
-76.6962,40.097
-80.044,40.4638
-78.7021,40.4748
-77.6859,39.8668
-79.7906,40.5383
-79.0611,40.3842
-79.9182,39.8592
-78.7472,40.455
-75.323,39.858
-74.7406,40.1464
-76.1984,40.79
-75.1883,39.9417
-79.8061,41.2908
-76.0416,40.9282
-76.3658,40.3509
-79.1968,40.511
-76.0683,41.2033
-77.1672,39.8725
-79.3411,40.6604
-75.3361,39.8622
-75.105,40.8011
-75.4225,39.8083
-75.107,40.796
-76.6672,41.0714
-76.4539,40.8092
-80.3681,40.9378
-79.8425,42.202
-75.4792,40.6917
-75.9936,40.8737
-75.9353,40.4219
-75.5403,41.4844
-76.3899,41.7674
-76.8392,41.8083
-75.0789,40.91
-79.8114,41.2678
-79.0339,40.4081
-78.3656,41.067
-76.1736,40.8222
-76.45,40.6191
-76.1781,40.7817
-76.3072,39.738
-71.4042,41.8167
-71.6701,42.0099
-71.407,41.861
-71.5186,41.8017
-71.17,41.6417
-81.575,35.0786
-81.613,35.0727
-81.0183,33.8692
-81.03,33.3642
-80.1119,33.3692
-80.1657,34.4185
-79.9634,32.8265
-81.1236,32.3592
-82.776,34.3477
-81.2178,34.0533
-81.4306,35.1597
-81.9111,33.435
-82.435,34.6022
-80.6218,33.8264
-79.9285,33.0163
-79.3611,33.3303
-98.4932,45.4287
-96.6369,43.6033
-96.5103,45.3047
-96.5333,44.3961
-98.1032,45.3718
-98.17,44.3696
-103.2608,44.1212
-90.1439,35.0742
-89.198,35.5438
-84.1567,36.0211
-87.6539,36.3903
-86.4006,36.3156
-88.612,36.2454
-82.9639,36.3767
-87.9861,36.0278
-84.5194,35.8992
-89.3964,35.6578
-101.8437,33.8657
-97.3119,27.6067
-97.55,30.1458
-94.9019,29.7731
-96.0561,31.8206
-101.36,35.6957
-97.3586,31.8594
-95.6244,29.4731
-101.4222,32.2722
-98.1708,26.3389
-95.6341,29.4753
-94.9272,29.7483
-94.923,29.752
-95.2319,29.7189
-95.1242,29.8356
-95.067,29.6255
-97.2142,28.7128
-96.0683,29.2878
-96.0656,29.2878
-97.4283,27.8139
-93.7353,30.2588
-97.6128,30.3036
-95.1361,29.7153
-94.6917,32.4472
-102.5856,32.0694
-96.6739,32.3194
-95.071,29.702
-96.4916,32.7563
-96.1128,31.8907
-98.3992,26.208
-96.0778,30.6167
-98.6117,33.135
-95.2194,29.8208
-97.2572,27.8881
-98.1395,29.6237
-94.4852,32.4607
-97.2186,32.7278
-94.2527,30.3039
-101.7475,35.2972
-94.4361,32.3958
-97.9894,29.7806
-98.3205,29.3091
-101.8408,33.6039
-98.3228,29.3072
-97.9574,33.101
-97.4078,32.3994
-101.7392,33.5239
-94.6415,32.3766
-96.5464,32.8364
-95.589,33.6314
-99.5083,27.5667
-98.5753,29.3511
-95.5215,30.4364
-96.2525,31.4219
-94.7158,32.9217
-97.27,30.1478
-98.19,26.3403
-94.5703,32.2597
-97.0537,32.4302
-106.2119,31.8239
-95.0417,33.0917
-96.9361,32.7253
-102.7417,32.9728
-102.7432,32.9748
-94.9006,31.8326
-95.8997,29.2639
-106.4322,31.9858
-101.7458,35.2825
-97.4189,27.8182
-98.3244,29.3078
-96.4853,31.185
-102.3278,31.8378
-99.1753,34.0825
-95.1086,29.8169
-96.6158,33.5756
-97.3172,31.0558
-95.5577,33.6968
-95.1769,29.7233
-102.4114,34.1661
-96.1264,33.1707
-102.315,31.8414
-98.3103,32.6581
-96.4519,33.0667
-97.9724,29.5932
-96.4599,30.7217
-93.7539,30.0561
-93.875,30.0242
-93.7716,30.0444
-95.06,29.7268
-97.1347,28.8947
-96.7506,29.9172
-95.0114,30.42
-95.0411,29.6967
-98.4781,28.7044
-97.6139,30.2091
-97.0639,30.5642
-97.0614,30.5681
-96.9564,31.4753
-97.5214,25.9131
-97.2708,30.1456
-94.9328,29.3775
-97.1067,33.1978
-94.9883,31.9381
-95.745,29.0728
-98.3705,30.558
-95.9178,30.5924
-94.6189,32.0164
-94.944,29.3787
-102.5686,34.1847
-96.1014,32.1264
-96.6965,31.0932
-98.3828,29.2575
-97.01,28.7883
-95.6358,29.4783
-94.844,33.0583
-94.5469,32.8486
-96.9945,30.0253
-97.9103,33.0583
-97.7344,32.3347
-96.066,29.2888
-109.2844,40.0864
-111.894,39.8223
-111.9289,40.7686
-111.0289,39.1747
-111.0781,39.3792
-112.5811,39.5035
-111.7547,40.3311
-113.5155,37.1124
-111.7294,40.0614
-112.031,40.6663
-79.2726,37.1183
-78.2848,37.6961
-77.4319,37.4964
-78.2878,37.7089
-77.7112,36.7637
-81.9617,37.1753
-77.3833,37.3822
-82.1997,36.9333
-78.7046,36.8692
-75.54,37.9892
-77.4478,37.8181
-76.3119,36.7743
-78.2031,38.1245
-77.2833,37.2969
-77.5141,38.0725
-78.2139,38.1181
-77.7681,38.5283
-78.53,36.6009
-77.5425,39.0578
-77.2806,38.5367
-77.7707,38.5447
-76.9953,36.6525
-77.4308,37.4556
-78.3813,37.8667
-82.3381,36.9161
-78.1777,38.9705
-82.1044,36.6644
-76.4611,37.2144
-73.2081,44.4917
-72.0572,44.2131
-122.8578,46.7559
-122.9145,46.6226
-122.486,48.746
-122.6853,48.8283
-122.3644,47.0864
-122.435,48.4553
-120.833,45.8114
-123.48,46.9688
-122.9842,46.1403
-122.7231,45.65
-122.2733,48.9905
-88.3011,44.2717
-90.9017,46.5869
-89.3739,43.0792
-89.4203,43.4864
-88.69,43.1669
-88.0731,44.4489
-87.7094,43.715
-91.5678,44.9019
-87.829,42.8445
-88.2089,44.3204
-91.2333,43.5592
-88.1496,43.1952
-88.2656,44.2761
-91.9126,44.3026
-87.6558,44.082
-90.135,44.635
-88.5055,44.1934
-88.0131,42.6658
-87.9033,42.5381
-87.8689,43.3842
-88.0083,44.5397
-89.0351,42.5835
-89.0492,42.9767
-89.6298,44.8878
-87.8783,43.7519
-88.4968,43.7353
-87.8294,42.8457
-87.9233,43.0303
-87.6881,45.0869
-89.6553,44.8606
-88.7297,42.8543
-82.5938,38.3441
-82.5339,38.3681
-79.9275,39.7107
-80.3325,39.3844
-81.8233,38.4731
-81.4211,38.2056
-79.9588,39.7078
-80.8153,39.8297
-79.2667,39.2014
-81.9344,38.9794
-81.3639,39.3328
-81.2944,39.3668
-104.7214,41.1229
-105.7769,42.8378
-105.4591,44.3901
-108.7875,41.7378
-104.8828,42.1103
-110.5986,41.7572
-105.3841,44.2853
-105.3843,44.2862
-105.3815,44.2911
-105.3795,44.2892
-105.3847,44.2886
