"fips","NOx_AP2","NOx_EASIUR","NOx_InMAP","SO2_AP2","SO2_EASIUR","SO2_InMAP"
20013,5990.04973010663,7519.22500728858,11914.8269019931,6382.38141959533,21463.9583357885,20761.0695930126
20015,8114.12607541881,4723.92530746106,12101.1603830068,7683.89372787846,18045.5178363765,19990.2336792693
20017,5691.55716879082,5240.77829599803,12073.730824339,6216.8633254873,18479.2977109445,20214.8809347911
20019,6312.22219077211,4396.05729033096,12310.9599068046,18737.818838551,17541.0622592349,20001.8209935188
20021,6565.36721351567,5053.47802336426,12061.2947233743,19840.7161807951,19433.5700616745,18654.4737845004
20023,4535.94299669597,2921.92282851816,8465.36600793527,6776.22441258267,13351.4033949593,10862.1485995093
20025,4722.09814248452,3012.48292633456,10002.5114199122,15685.3214291219,15428.6188774433,15072.4932732684
20027,5119.51530077723,5971.94277239113,11160.681152184,5691.56054223613,19010.1037868952,18326.9814563965
20029,4924.23667214926,5574.41983050859,10688.1191908868,5529.98600569484,18724.1111156021,17175.6681735534
20031,6051.48016919165,5688.45706017687,12246.4309766011,6532.05612780754,19114.8742706938,20565.5732164024
20033,5013.32598932646,3179.96795367482,10227.5574370527,16422.5879015016,15998.7549214086,15699.2641960454
20035,5566.21849504095,4336.41751615489,11973.686863348,6206.72612233242,17533.1427867478,19602.5397008561
20037,6627.19740586989,5362.59271319144,11949.315339627,19705.2892188474,19505.8520315134,18850.2772475627
20039,5038.34177301867,3915.96972845974,8973.09701733245,7277.56898724616,15975.7867900431,12215.6830274705
20041,5754.53770599554,5680.98635651619,11613.5108254337,6124.04466452052,18700.433301442,19280.4959018321
20043,6805.57001332956,7531.90719302227,11703.1624146299,6889.66831817141,21492.6986724363,20551.4057571187
20045,7268.01370340715,7238.52804386188,12316.2291991543,7180.15400704527,20582.3000186713,23839.3876796595
20047,4829.81393793783,3665.27126296041,10355.586286312,15850.8327763393,16388.8228899649,15758.9304595928
20049,5523.89525018863,4548.90738016265,12057.3297752266,6250.37681791401,17925.812967057,19722.9633417294
20051,4712.94935880531,4048.99681870865,9929.87734990813,15240.4668828878,16662.4689855223,14669.751468236
20053,5153.12493639525,4909.04517032959,10948.7126747952,16514.426576606,17808.8879786452,17221.3467808577
20055,4295.57489806192,2869.20358102147,9222.44559611901,14365.2602318048,14435.8715650662,12816.3005252273
20057,4636.16468339433,3206.06447593323,9833.58613680338,15314.7113539807,15881.4375204433,14357.3887934858
20059,7567.89612419047,6684.27754103894,12273.0361459819,7413.85449102518,20206.3637941859,19684.9066548943
20061,5612.93396568617,6019.86445781164,11865.8889718869,6065.2067181558,19090.6914790928,20012.4475906227
20063,4154.56825757234,3352.29649378518,9159.06960518352,13902.4505229111,15312.2328664154,12713.6089107781
20065,4336.29575639226,4075.55821243813,9284.51164253583,14266.4553921364,16738.0527655575,13033.1018195229
20067,4094.89201004822,2526.65212555156,9208.34890157401,13898.9084053362,13567.6871897327,12852.9740089124
20069,4418.81191538399,2993.50897789979,9504.94681252521,14755.0652107567,15035.2189430366,13619.7134048366
20071,3764.41581375353,2307.97286929923,8633.59291286646,12998.5999477056,12585.5160362745,11304.9262965237
20073,5622.57021221261,4885.81104431227,12163.8692597807,6368.53511332271,18415.8797655665,20136.5609925969
20075,3850.62420863645,2272.67825466635,8799.90719465221,13229.3048122507,12705.4299257122,11771.7858191478
20077,5564.18262079671,4076.9215937234,11552.3860326166,17963.8998828842,17616.823853976,18797.7258178774
20079,5397.73176906061,4864.54476880254,12155.3014325398,6015.58165093118,17925.4920835271,20024.7985800878
20081,4269.21648313656,2743.71452441982,9376.85901008915,14356.7743301289,14180.6669527727,13286.5859779908
20083,4563.43994941326,3235.11684938138,9892.48854472994,15044.3162186473,15431.8723106547,14412.206056454
20085,5942.46222384891,7064.68646070719,12247.301989993,6326.92703887598,20520.2765123547,21096.0535546568
20087,7219.29946641609,7315.97424802153,12412.3938229202,7108.23889993846,20878.1738087382,21900.3711931252
20089,4570.97453951191,5315.00135990494,10263.9482870409,5237.7494987054,18643.7581621157,15999.7481096614
20091,9946.02326231181,7892.17213372909,12503.5951856366,8701.31977303977,21300.5055814043,23023.7106562103
20093,4015.57556393249,2597.97424613276,9133.99526340626,13606.2535911284,13825.4397566702,12607.0228667111
20095,5466.98185437294,4304.69383969076,11380.3735127119,17563.0671112156,17859.5990494749,18302.8304969898
20097,4874.10727485088,3405.88331352397,10404.19504172,16043.6420430008,16500.2806202391,15960.7043166526
20099,6732.93973581715,4816.00556486016,11999.8546701658,19737.2526131543,18524.1384309574,18785.0102617174
20101,4241.35182488052,3090.32214281383,9292.94223131594,14153.0081131023,14922.5407319727,12982.8401401155
20103,8272.96812125945,7577.07096276426,12330.7018431602,7761.49309033168,20905.044536725,22097.5046969217
20105,5125.03763074879,5039.74287660552,10898.743819645,16323.8437838487,18060.6042997563,17175.5954342212
20107,6534.59295868025,6165.43144556998,11886.5548915381,6963.40002557734,20492.8051945234,19768.964285021
20109,3911.83200033107,3005.60095600797,8884.05558425005,13257.041279585,14152.3365251789,11997.7683834391
20111,5895.10073842693,5771.71418896147,12141.5884583208,6354.03267193739,19288.0092980908,20509.1357123635
20113,5765.18935956011,5061.60996262423,11719.2606084445,6149.11273661503,18227.7772567156,19098.5586074728
20115,5613.26287660385,5201.26825652433,12089.8207981865,6148.5325040218,18347.5918180049,19958.7171404478
20117,5351.79893772717,6803.17311801916,11368.3276147506,5859.41137377563,20002.1800318597,19153.1797480668
20119,4508.84411052517,2792.00420700702,9644.01500794094,15087.3445135693,14784.6304379983,14090.0610542564
20121,9052.67928252259,7147.88392384554,11995.7699381357,8281.45402293536,21228.9266864902,21951.9281734002
20123,4629.91368923592,5111.69812887601,10497.116971358,5280.032262214,18096.0076378691,16581.206991034
20125,6519.06330319821,4553.26659621237,12385.7540679161,19105.13643107,17790.4369842494,19549.8654793936
20127,5479.85998184177,5723.2405100292,11958.1092798375,6051.20354667628,18895.808723259,20217.736839645
20129,3972.33474195601,2067.29585590264,9080.59706799319,13649.6512783118,11977.2615402665,12641.3656705473
20131,5693.66725883187,7194.32363704616,11529.4857714314,6126.93908059602,20490.636929232,19726.0707845077
20133,6637.10521474372,5039.37398262116,12203.6416934441,19396.4840352206,18373.4119668355,19733.5256096759
20135,4475.57856632871,3323.76019733504,9676.57375814338,14747.594716119,15567.7493972424,13908.3725029183
20137,5222.0393638993,4441.77498564258,9258.15661272898,7484.97177831629,17100.4059478076,13072.0492418691
20139,6295.01087280331,6447.13307836273,12349.9149199806,6615.10191771285,19588.7807393462,21340.3527320664
20141,4854.23430853292,4666.34760177977,10095.8481348849,15549.6954339009,17605.3785894373,15407.7999444674
20143,5300.62714582817,5471.94212049549,11686.3535796821,5762.97637943712,18546.4942306584,19138.5177380564
20145,4814.93198395521,3887.70412453502,10632.8763715614,15758.1794141927,16583.6271306335,16335.9402463792
20147,5483.16933169033,4755.86508432626,9584.91579104255,7711.31983824427,17784.7765775273,13932.0420903545
20149,5789.40394999132,6601.33052024872,11861.7405191594,6162.38387046238,19525.1997749252,20617.559386759
20151,5147.76284507588,3831.72527738941,10722.0932406225,16682.5759580553,16847.1138229736,16634.0367430951
20153,4749.70810561971,3491.70382086906,8686.77389805224,7004.7534049032,15017.0783997877,11450.3239472717
20155,5371.17263413934,4630.29803158472,11803.5300844458,17227.5273735115,17906.1613450904,21925.9550728316
20157,4865.03945385909,5976.63375639144,10563.706554062,5494.81615162119,19644.1338506921,16847.9765186976
20159,5236.89939048742,4732.54533508136,11144.6690646874,16841.8751057354,17808.5604819128,17617.840591835
20161,5623.09140951293,6297.30537450755,11244.1805661278,6037.83795636026,19294.8209740099,20231.0412250396
20163,4595.63948489194,4368.41639363388,9709.57531516976,14914.56339171,17292.2971951031,14180.6422417765
20165,4757.9224449482,3822.94491420289,10159.3779835913,15481.5113573064,16313.7679606788,15216.2737571813
20167,4963.75152378147,4450.90273809832,10375.9763909496,15868.7575779911,17268.3705706931,15797.0970929794
20169,5263.17684272535,5305.58025934087,11415.5791273787,5781.65514611553,18374.3877703148,18809.3635164318
20171,4077.86285812613,2872.93288477504,8921.00810231052,13759.8600498487,14065.243777891,12013.240233886
20173,6035.25221053057,4677.44679368384,12132.8383904959,18766.9822732511,17955.1304091294,20296.2031675543
20175,4338.58463903472,2597.25517633647,9474.92652751365,14628.7735387069,13986.7428844593,13670.9822993999
20177,6878.36052949416,6868.96472098665,12280.7674113467,6874.07288050585,20039.4218181022,20361.7243675348
20179,4106.66027401022,3647.72746444735,8981.98665684863,13708.2733241767,15573.7342960843,12271.15341284
20181,4504.20899667,2762.80363901651,8449.43030696268,6777.90776179208,13551.8008986995,10882.0741185748
20183,5735.9905036842,5015.32407957802,9892.12149896585,7958.69458278604,18239.897809413,14901.9293020716
20185,5060.71952247887,4182.91178850314,10884.2819402261,16374.3594406351,16931.7291886398,16992.7229740057
20187,3923.30171438319,2166.4789107484,8929.83322326035,13484.9208836835,12387.8784941099,12054.3424387938
20189,4174.36026120287,2393.53952289702,9293.48296184935,14186.7476263648,13008.0475813585,13057.1397018412
20191,6250.8912683237,4358.43830887621,11936.3159798471,19314.0370318576,17931.7864891003,19519.7069999208
20193,4745.18768890504,3285.05146451697,8647.65437094579,7010.42247974573,14605.9330089022,11365.7410506353
20195,4459.09928599206,3710.0686976297,9295.13543207746,14587.7018420644,16245.1330473913,13049.595739567
20197,6758.38057361836,6432.6711957397,12206.3617003436,6744.36390835761,19534.0033542898,21149.1361731585
20199,3691.17662936278,2563.78046095524,8522.70612287237,12735.0326656785,13265.001827039,11008.3896919976
20201,5094.85710228783,6287.27242614034,11009.6037634886,5658.86679701961,19796.1888020418,18074.6578076572
20203,3925.52481484212,2651.97700737575,8853.66793013155,13367.587395653,13415.0800064262,11825.8872809462
20205,5690.81332410008,4712.36840974608,12212.1068012092,6378.15955279057,17899.8363402571,19675.4958769055
20207,5475.07980983827,5101.87304810974,12237.32229236,6240.65623525484,18635.1900671372,19988.3742762966
20209,8307.57967013437,7804.01458857831,12044.1322648705,7817.14313087896,21083.2622752368,21862.6780623338
21001,3305.28822041512,5310.70416761954,8006.78016963074,22890.6986867459,22335.4477243789,26689.828020433
21003,3790.48748582759,5572.94890314032,8677.3684679871,23628.8085204529,22581.0443170594,25126.3232650852
21005,3525.71925727032,6482.12651148041,7181.65745746816,28824.9937995007,22801.5147456187,20554.6662759584
21007,4846.47201087588,5605.92377777217,10358.2659714975,20610.7725415826,22772.8907925145,22468.4213146187
21009,3531.04930085924,5649.71392882794,7906.4072090749,22848.6824254167,22612.8549055954,23194.4929748464
21011,2512.73772630422,6009.45528453481,6690.64242245326,25185.5185929505,22775.2586140271,21496.5555877631
21013,2137.79446066306,4370.86940336691,7376.84776830041,23457.8423121701,20728.6837428704,28896.560327976
21015,6253.12448911855,8516.72478313981,9315.33353139967,34658.0349512924,24508.2635507192,26629.044462624
21017,2874.41323154332,6557.27409109725,7217.19732481234,25827.2659613931,23236.7566622616,21576.1576219172
21019,2134.55763988864,6064.56911489295,6851.55106634697,25299.7603183549,23402.3126118459,23260.7611127686
21021,3066.23913889707,5910.80051652836,7664.67080080572,22847.1812422541,22440.6598977027,23162.2380346133
21023,4386.99863939325,7747.27342917826,7506.56506363962,28682.3645318172,24627.7854494298,22187.444306069
21025,2128.41965614809,4794.32927621068,8431.77966050243,24747.1056405347,21217.6971499651,35358.0315550612
21027,4140.19569383144,6710.29552116065,9119.10662865227,23626.3796398301,23778.4072820394,24944.8781881292
21029,3602.30995957602,7081.92157290943,8614.83210584458,28543.6990623725,23785.4902617782,24262.6919563682
21031,3546.5671492827,5811.63423544743,8887.4963542452,22041.6362368112,22889.1765265744,23640.758956338
21033,4624.98339891617,5734.83270048001,10285.7493606628,21726.5227104557,22744.2427083456,24429.72494793
21035,4517.81916177096,5063.24282846941,9984.28466649268,21501.5813772217,22355.0016970305,23956.8768119747
21037,5886.20833659122,8682.33072147385,9187.37836386463,37104.2719502114,25235.2698655894,25869.0138402365
21039,4784.58784339673,5491.23120595583,10528.9274374909,20636.5793981999,22731.2746253828,22341.0777912892
21041,5217.79894314531,7442.48787848611,9115.74405711722,30187.4777583067,23947.0304984493,25417.0515392613
21043,2267.99932927179,6075.52841655736,6844.61320700613,25629.2447217286,23317.8353306481,23446.5641711729
21045,2981.76975507117,5472.0146022368,7651.95923723175,22347.2535146205,22305.2782506146,24416.2495055104
21047,4423.33907898926,5640.68232153566,9878.67661308348,22177.1138004386,22552.5640331572,25675.4388296593
21049,2660.98715387318,5976.9701424862,7231.58468432245,25259.5488502663,22631.1725990365,22617.1437592686
21051,2166.29501335992,4560.64279178734,7293.41399027949,23790.8182314392,20783.1050336566,27141.0439540623
21053,2783.7974303636,4830.041572348,9291.73628107622,21637.3794181536,21401.2446911837,32349.8413515917
21055,4756.22897540286,5987.12035661659,10077.9183311331,21588.8861418302,22950.6301619104,23718.1828723516
21057,3155.77712430042,4990.4801930149,9450.0981889858,22282.9387797959,21785.4932065579,32793.67729445
21059,4889.02127656394,6645.52996345882,9538.8114236844,23028.8412721678,24210.3925491741,24762.8951508874
21061,3943.56600035704,5970.02665838564,7538.59049273925,23479.8540428143,23008.9423336225,19963.6352406607
21063,2193.42763398381,5596.07244025248,6595.81545917991,24737.9804709727,22718.2721635213,23467.9521926982
21065,2478.56809876483,5323.96194153877,7123.80713679496,25113.1581910628,22036.7357367603,23470.3883366417
21067,3084.21116878315,6510.17721237308,7624.63311297144,27638.2832085434,23029.3604369751,22513.7825401936
21069,2697.98878874986,6660.95943112997,6428.77281605134,25700.1545421331,23738.7060846036,19555.0842109638
21071,2001.12438411876,4730.13756008348,6599.08604587614,24144.9119183452,21013.610600266,25784.904414364
21073,4329.53031182417,7029.50403093102,7272.47877961724,28763.2091486581,23490.0464386315,20418.1792293183
21075,4846.3522535674,5148.71734141953,10537.6055791737,20798.2854991082,21886.8886440329,22459.8134840223
21077,5757.47935030537,7993.50373555869,9070.62293140442,32397.3374443928,24314.5389672041,25329.8586868591
21079,2929.28400622413,5713.85260316776,7473.13275767666,25411.55629591,22163.0497674838,23085.4486342139
21081,5674.31717653688,7648.96062689331,8657.95940345929,33227.795343446,24322.3263878063,24329.2824932788
21083,4889.33500697772,5319.48091351619,10402.7722396511,21894.7732952643,22697.5616856055,23031.5904534617
21085,3694.4134501372,6131.60117602032,7618.78239996076,22651.0659991893,23205.2273894738,20147.8081982634
21087,3345.4710142186,5661.69014696352,7033.70970639069,22723.7637456079,22497.9818160049,20511.928703301
21089,2317.5501806996,6476.86096691041,6735.31078565019,26257.9537240503,24000.5064113292,22946.9104161329
21091,4007.81663972077,6673.27512058416,9464.80771664985,22679.6896826401,24134.8580802685,24911.5847477858
21093,3778.67536707657,6607.34246961385,9363.74255556557,23922.6356069058,23453.689583237,27548.2647814109
21095,2026.18233587733,4267.32827903739,7086.82484532505,23713.8193422511,20616.8375799294,28448.3114737309
21097,3230.96447335737,7270.71204409425,7363.77578656015,26955.6328157235,24086.9491045678,22072.2904983859
21099,3437.34342377608,5875.03772201973,6412.45211835734,22660.6297166415,22696.6552650055,17407.6345601316
21101,5277.24748311106,6518.612144972,9568.52084048289,23318.6708259289,23068.7537479245,23961.3874354692
21103,4959.97157831223,7338.94766082923,8881.65265793205,30227.2338112785,23779.1013492894,24873.8460416964
21105,4849.83533584941,5281.36206630992,10553.1775643155,20931.5365888314,22556.3543584789,22397.6479342255
21107,4688.67404635852,5927.47944547588,9822.29686681193,22331.3139855333,22816.1021289465,24106.4833300052
21109,2385.37161192338,4955.45849476313,7308.39406645279,23863.5159778577,21538.9781328036,25596.0191022159
21111,5152.60036564963,7509.60777845895,8893.39621742378,34624.739046088,24039.5993330912,24930.0106325065
21113,3104.21063930021,6326.89280754069,7936.43967658189,28879.2894017563,22775.6097432327,26778.7928933541
21115,2053.68434876261,5196.48872919443,6364.37339080995,24950.4737910148,22082.7889637409,23756.0079965872
21117,5911.31014313882,8592.55193358442,9413.88081238613,35977.0014656065,25155.0904169895,26714.9071078363
21119,2007.46308785521,4607.50554104781,6927.42394042909,23723.433661383,20662.6807049881,27261.13010646
21121,2180.4854110541,4514.94786443188,7467.69222540641,23804.9192328327,20896.0925486696,28407.9665322938
21123,3368.4121290455,6191.87904420296,7771.71243562669,22443.7003160177,22911.9164924096,22598.9575860238
21125,2298.80900528296,4758.97144320159,7278.16834500325,23293.5892600531,21292.3296585071,26310.3436378989
21127,2090.2491224717,5554.75902673239,6230.05423276444,25758.1609342291,22689.3811981448,23011.834783431
21129,2301.31041497992,5007.97819065146,8602.59840540506,24392.7926796835,21664.8923191894,35885.7492463869
21131,2067.46318612904,4439.97827236503,7346.32366722943,23774.8618351255,20439.2886299991,28159.2509162764
21133,1975.06114565797,4404.4895139245,7251.92422698564,23851.6751848216,20370.3884615007,29272.7943639375
21135,2521.16290596456,6597.69799899383,7266.82070007553,25308.8011517842,23753.0107522117,22799.0696345365
21137,3052.92077681538,5611.85004222092,7605.49646347123,25061.4095400159,22151.6987499641,24323.3563322822
21139,4688.70778081162,5742.06050347005,10242.9537774896,21048.3252654445,23013.6638278977,23406.3398154649
21141,3615.81217442707,5857.38430466924,9917.42806893816,22262.0908877835,22799.1972652367,25446.430953003
21143,4632.95316345974,5518.49342825565,10328.7402774488,21636.805932451,22537.3381053499,24483.1847006973
21145,4994.41614164435,5570.73876498298,10234.067416235,21604.8594053705,22892.592566253,22875.2420342889
21147,2345.92928936532,4565.51009597067,7837.23715017399,21315.4177978199,21030.0121265937,28344.1793733403
21149,4656.0443966029,6276.71299542465,9490.68902358158,22329.5260595195,23688.6309790727,24150.0070976075
21151,2864.78204518485,5597.63077298236,8337.94238821923,25514.9186601914,22170.2011462169,27445.8582162518
21153,2100.26825504075,4974.89704769456,6568.8017809637,24732.9034357819,21670.7234555271,24205.8528491422
21155,3504.23041064915,6123.48666694703,7961.4399555481,23699.8026769902,22745.0634824293,23479.4133154325
21157,4649.4695516948,5403.6410504342,10280.2968382701,21411.189910155,22632.0054926794,23543.2031598936
21159,1965.15502350678,5023.91699989238,6087.90860424591,24184.3812284659,21568.6048534865,23755.9393478532
21161,3048.56565892087,7119.39102225299,6875.56401831898,26611.2209168556,24130.6901494574,20799.8261917465
21163,4106.82388610774,7004.80448473593,9271.28902040113,23842.3813429941,23942.1818067178,25519.6812510777
21165,2314.36902177279,5553.49777573293,6729.43293760086,24288.0303355986,22367.3567555316,23427.2204073514
21167,3297.25098696536,6292.49352769081,7890.50870443554,26888.2651128939,22706.7639650077,24115.7420054925
21169,3123.71758680208,5303.79267356527,7891.53879856168,21978.198597767,22390.2468732662,24008.3531586393
21171,3129.59750197646,5077.85255910758,8404.58601820167,21887.301113904,22026.369843288,26356.1945700238
21173,2607.24817009369,6000.52189368207,7105.63340111636,25274.425744081,22754.5802814861,22562.8833758313
21175,2200.2335598956,5397.47330604919,6638.25892507631,24713.2362496279,22324.062715502,23389.791484522
21177,3904.86752248971,5854.16086905072,9512.02241226827,22097.1125449251,23069.4014203726,24708.927462712
21179,3628.54018357962,6561.87488010129,8512.85534186051,25108.941384426,23094.750280831,24326.4066435652
21181,2934.0236968839,6888.29751618337,6070.03598442951,26107.6498682878,23737.725834611,17266.4290090457
21183,4396.24862643175,6258.71299221209,9268.31481846063,23988.9575416896,23677.4518306113,24343.7842030451
21185,4891.98653499094,7587.86066054234,9215.22074233654,29033.1353750935,23934.6589534969,25476.8772508119
21187,5280.72044505713,7310.40172507756,8484.243641612,31659.2276106858,23792.3181508558,24073.7936690118
21189,2234.90414406345,4801.12446000981,8746.39888904594,23690.8124452406,21303.7916646368,37069.3784314959
21191,5427.82290122088,7880.27416246511,8309.30083519532,32242.951719806,24602.4340496297,23666.8397468155
21193,2059.75486359695,4567.40298965764,7197.33493623879,23619.4809441724,20666.5602009334,28271.2979310843
21195,1927.61701082592,4519.44607449463,6638.39034586173,24983.7528289925,20574.3148260147,27387.066290389
21197,2400.26368624193,5386.84834888699,6869.86369543633,24838.9814235375,22200.1367131884,22681.8921807926
21199,2649.08732554411,4970.10987931531,8100.83707560769,22244.9537856115,21679.0612772156,28922.6159951299
21201,3062.73750266586,7233.80389142518,6070.03598442951,26836.7526030187,24152.9200076909,17266.4290090457
21203,2484.15621091993,5108.58066453038,7319.18023766051,23254.5753650495,21672.4996046717,24529.1204079522
21205,2376.2363220254,5799.91449670614,6935.95330766808,24663.3935951808,22740.9203427104,24805.5099170891
21207,2943.47609064098,5125.59515519796,8235.64805759382,22127.439818257,22127.9539288057,28722.2654548786
21209,4427.63178814554,7009.71165301467,7933.17777337409,29367.9329548297,23558.0553200007,23103.4745454814
21211,4760.99902707042,7220.43578252789,8666.35928589713,30353.6874087031,23589.3397869443,24396.2218552755
21213,3383.19119294619,5904.09128416909,9137.09675690462,22008.2053937946,22926.0855944797,25506.9898550501
21215,4474.0217213184,6816.99300422912,8518.38655810239,29054.3543460899,23305.8259787403,24251.0889493334
21217,3452.24899187588,5562.96081019533,7807.40076892534,23426.5873413782,22409.6931781536,23387.4722232819
21219,3894.77080067853,5556.24314704372,9732.56665855475,22267.8594792627,22261.3689887362,25575.3887074963
21221,4414.00981598599,5461.02293427235,10107.8390573627,21559.1829558805,22488.598013752,24451.0374921817
21223,5236.91625771397,7563.58497562878,8695.39608417375,30249.2286746961,24160.6411790002,24535.298961938
21225,4805.875970022,6467.09666776423,10022.1720223441,21505.6463788196,23045.3459672068,23741.9854356998
21227,3794.84091699944,5913.32587188203,8712.367194863,23471.8252429779,22998.5503326623,24460.1164096538
21229,3551.04033776304,6258.73871749148,8074.47427134173,24210.0362800441,22774.5497570114,23494.3336587016
21231,2621.87374223279,4627.91363047637,8079.50941268378,21701.9977630561,21198.0706592634,28930.1610354912
21233,4743.81638338676,6215.20436745827,9887.11571232965,22134.7601945785,22785.724197598,23819.4829558549
21235,2215.92682747515,4535.41059402818,7646.20746305617,22921.1608978902,21061.5021785664,28606.4425412001
21237,2236.31255748015,5163.86426528687,7032.38821506338,24183.1161864747,21965.4200503928,25618.7853092567
21239,3362.01270329347,6603.88650105697,7955.25412804416,26883.7615634057,23061.558008376,23493.0511451327
22001,4119.50804047126,2880.70731598639,5891.77418578995,13043.7501397273,17525.8213281616,13962.9754492776
22003,3921.79884449783,2740.27011372597,5933.8454434127,11903.2844237945,17561.5892857887,14988.54601329
22005,2753.13787266869,2742.74825294136,6720.11139952857,10145.9656790801,15767.8681115006,17391.1847169005
22007,2389.91058258723,2749.95264850294,4403.3148131825,8610.01072884896,16645.4382558833,11055.6268949835
22009,3901.93093834783,2680.52595910544,7265.73879381887,12404.3523759426,17060.9354422946,16690.0701226486
22011,4270.92681990844,2746.76659585306,8082.75288724082,12964.9093494002,17362.0783247911,19892.6310068739
22013,7151.93682375439,2488.00387315054,9459.68217189527,10717.4627356762,17669.3278435791,18385.0246054767
22015,7827.75261637718,2574.77050763682,9829.56061835218,11065.4218122871,17446.4215203227,19027.2564582312
22017,7800.36192718713,2593.15957033722,9966.17620149262,10974.8903472401,17015.894227007,20884.3391465904
22019,4186.20780112965,2888.18397711078,7048.1757387917,12983.6859459926,17587.335902821,18655.0720449321
22021,3471.94822576039,2632.15465102521,8727.08923524403,12455.1379083537,17657.7175522508,17385.3816014429
22023,3915.69459521038,2625.78178021429,7636.49458456002,12394.5778181585,16691.1367013229,17308.198608807
22025,3398.06302659288,2578.61834572426,7664.43471250078,12867.6782219686,16868.38234782,16700.1935147962
22027,7272.90857255117,2583.90927295776,9984.61917037947,10705.4094155855,17793.5835132499,18440.7382933061
22029,3211.32933493375,2565.42524628009,7980.305103584,12666.5753400139,16677.9896745045,17641.8269866422
22031,7047.30773075924,2543.21103736244,8524.16282911,10421.0549635616,17223.0602382078,18232.1411079222
22033,3507.21590974801,2795.22412777338,6377.86526719115,13268.6459314495,16183.1220376417,17399.0697966726
22035,3545.63101820934,2721.59796062848,8843.11685618151,13226.7393070929,17703.7385450752,16504.0701910764
22037,3708.46384985105,2802.43049582643,5445.58888458331,13980.6891532505,17201.2735500966,14480.3480888608
22039,3975.35734895327,2794.11297678327,6745.36355070946,12525.9937536333,17549.1949466693,16102.5475881874
22041,3573.79422637526,2618.41384787431,8238.85903393027,13128.6024095958,17344.9484471574,16814.1186573019
22043,4165.27725970718,2525.83839885222,6918.03734390312,12283.3536395834,17760.090199124,15525.8193735153
22045,3597.37123564298,2451.0260655062,6908.15972758402,11974.7390556165,16184.5152737174,16644.3336609472
22047,3739.27015241692,2601.02793370144,4927.79111183486,13875.4309127051,16029.2379866574,12606.4547280269
22049,6942.71574566248,2565.66167929077,8899.93955847387,10802.69957831,18029.1612554073,17710.6736824746
22051,2093.91268407776,2644.21231003876,4715.7765531191,11843.9252801294,15696.8460674778,15477.6784223391
22053,3749.00085541202,2829.93165917862,9262.58286269482,11576.7956398556,17585.3406534027,18492.9491047363
22055,4249.97941125943,2835.10195772973,6190.80449267413,13585.9032822991,17294.2095010458,15116.6570657477
22057,2048.88899625523,2411.53974636951,4280.3543966347,11897.3184857647,15705.5666376431,10311.6877090445
22059,4144.5339444994,2590.21859647688,4647.61670285024,12586.5302297113,17290.3100910278,10502.5316697319
22061,7080.66098453374,2690.0531878313,9168.50110525388,10746.0526846738,18034.5208216074,18090.9489976496
22063,4264.16812223096,3044.04543409198,6311.9855106599,16610.5444670854,16668.2972097695,18251.1723593868
22065,3551.50418649308,2671.3899719575,8495.30758529303,13471.8892644531,17922.5465276908,16803.8428364046
22067,3733.07482010612,2823.66131020962,8946.747082617,13265.3568222728,17860.0426996138,16932.2739279141
22069,6902.71849135102,2424.87422978165,9152.5633083785,10765.7822795661,17482.6776634814,19169.7328512583
22071,2174.08935874739,2914.03473844222,4576.63622836673,13915.5900923914,15891.9233455945,15990.6912749923
22073,3913.5592043295,2765.9141278651,8889.4946418141,13508.3191003498,18043.137796917,17087.4678634493
22075,1799.50199158637,2286.06612768664,7156.38054675882,7955.5775193201,15852.7913074352,19752.4904070565
22077,2903.64582187234,2620.5368198872,5518.23621411991,10497.9712033397,16722.7281355969,13820.6422205735
22079,4101.10589630821,2620.6302619769,8356.0243385769,12986.6984326539,17485.9556224077,18171.6392647478
22081,7023.69024014779,2447.73032816915,9249.94177050291,10571.886763515,17221.1874767344,18393.7084575492
22083,3596.98834960036,2731.81684236366,8536.18459684837,12996.9537063946,17551.1075439553,16627.3057913817
22085,6756.4340956748,2412.3542809396,9268.4056423192,10392.4481473375,17086.5476786378,20039.5287796401
22087,2084.78582779305,2773.25676032072,4263.01981257642,14554.6943664341,16444.7230521653,14524.8242388507
22089,2257.99537720663,2760.33917347751,7847.6726234663,9559.28474514617,15392.4588225726,19447.5727194019
22091,2935.97354827276,2914.5674066426,6209.20624675597,11206.2294195034,17248.3649895565,18049.2691714197
22093,2688.3306148289,2799.49814165476,3820.28972921025,9889.85033774154,16419.760954125,9156.31608691017
22095,2374.00478795319,2972.11874241575,4150.99529100788,10089.5633602288,15996.025821906,11582.7929518547
22097,4335.2736024635,2732.16597485941,5975.30789737345,13938.4519312535,17058.9127101517,14587.0163201779
22099,4525.74675824816,2601.32431649746,5451.16599449811,14995.5345127501,16688.4571453097,13743.0700074505
22101,3518.46972330033,2414.0016330308,8266.1229791741,12097.9592057121,16376.6871818916,22726.2998159738
22103,3021.62869812495,2894.25485887401,5011.17791715627,15345.2646481484,16790.3107417704,18547.6591982306
22105,3074.59347620591,2950.66191763865,5664.17375541953,12070.0203316592,16981.237482674,17295.4763717226
22107,3366.75239395325,2611.64264957757,8082.23789004141,13046.0238418658,17665.281859826,18373.0186297248
22109,2114.46539962557,2332.3014329023,4707.6259410523,8370.02045608958,15927.6758231898,12104.9153095196
22111,7438.02691339002,2699.85985986936,9370.40283500557,11186.7258454468,18107.1492934628,17721.7681054441
